event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:pass-duration,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
"623000451",true,2013/03/28,5.668,53.127,,43,-122,401.6739311,"58",53.127,53.127,"2",5.668,5.668,"7","0","3",596,"9","22","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000452",true,2013/03/28,5.681,53.121,,43,-118,401.6739323,"58",53.121,53.121,"3",5.681,5.681,"7","1","3",356,"10","22","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000453",false,2013/03/30,,,true,0,-132,401.65,"0",,,Z,,,"1","0",,,"148","200","3","8",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000454",true,2013/03/30,5.653,53.113,,43,-121,401.6739398,"40",53.113,53.113,"1",5.653,5.653,"9","0","3",513,"2","23","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000455",true,2013/03/30,5.672,53.125,,43,-122,401.6739342,"40",53.125,53.125,"1",5.672,5.672,"6","0","3",399,"120","200","3","31",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000456",false,2013/03/30,6.028,53.189,true,40,-121,401.6739107,"8",53.189,53.189,A,6.028,6.028,"3","0","3",236,"5","23","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000457",true,2013/03/30,5.678,53.12,,43,-122,401.6739321,"8",53.12,53.12,B,5.678,5.678,"2","0","3",117,"131","192","3","16",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000458",true,2013/03/30,5.681,53.121,,43,-134,401.6739338,"8",53.121,53.121,B,5.681,5.681,"1","0","3",0,"7","23","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000459",true,2013/03/30,5.68,53.123,,43,-124,401.6739343,"8",53.123,53.123,B,5.68,5.68,"1","0","3",0,"121","180","1","38",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000460",true,2013/03/30,5.679,53.122,,43,-123,401.6739363,"0",53.122,53.122,B,5.679,5.679,"1","0","3",0,"120","180","3","42",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000461",true,2013/03/30,5.678,53.119,,43,-122,401.6739358,"58",53.119,53.119,"1",5.678,5.678,"5","0","3",307,"8","23","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000462",true,2013/03/30,5.682,53.119,,43,-116,401.6739322,"8",53.119,53.119,B,5.682,5.682,"2","1","3",63,"9","23","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000463",false,2013/04/02,,,true,0,-134,401.65,"0",,,Z,,,"1","0",,,"129","160","1","17",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000464",true,2013/04/02,5.694,53.12,,43,-136,401.6739332,"0",53.12,53.12,B,5.694,5.694,"2","0","3",117,"10","24","1","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000465",true,2013/04/04,5.668,53.12,,43,-131,401.6739331,"50",53.12,53.12,"2",5.668,5.668,"4","0","3",519,"125","196","3","22",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000466",true,2013/04/04,5.68,53.119,,43,-124,401.6739304,"58",53.119,53.119,"3",5.68,5.68,"8","0","3",474,"2","25","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000467",true,2013/04/04,5.68,53.119,,43,-126,401.6739311,"0",53.119,53.119,B,5.68,5.68,"1","0","3",0,"129","192","2","29",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000468",true,2013/04/04,5.678,53.121,,43,-122,401.6739331,"60",53.121,53.121,"3",5.678,5.678,"4","0","3",234,"128","192","1","31",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000469",true,2013/04/04,5.646,53.129,,43,-138,401.6739291,"8",53.129,53.129,B,5.646,5.646,"2","0","3",183,"3","25","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000470",true,2013/04/04,5.677,53.119,,43,-121,401.673928,"50",53.119,53.119,"3",5.677,5.677,"7","0","3",363,"139","200","1","62",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000471",true,2013/04/04,5.681,53.119,,43,-114,401.6739291,"50",53.119,53.119,"1",5.681,5.681,"5","2","3",422,"4","25","3","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000472",true,2013/04/04,5.68,53.118,,43,-130,401.673933,"58",53.118,53.118,"2",5.68,5.68,"8","0","3",579,"5","25","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000473",true,2013/04/04,5.683,53.119,,43,-121,401.6739338,"50",53.119,53.119,"3",5.683,5.683,"9","0","3",521,"5","25","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000474",true,2013/04/04,5.682,53.12,,43,-127,401.6739173,"58",53.12,53.12,"1",5.682,5.682,"6","0","3",325,"178","204","1","32",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000475",true,2013/04/04,5.678,53.115,,43,-131,401.6739271,"8",53.115,53.115,B,5.678,5.678,"2","0","3",122,"145","204","2","36",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000476",true,2013/04/04,5.677,53.115,,43,-136,401.6739271,"8",53.115,53.115,B,5.677,5.677,"1","0","3",0,"7","25","3","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000477",true,2013/04/04,5.702,53.125,,43,-118,401.6739232,"50",53.125,53.125,"1",5.702,5.702,"6","2","3",312,"154","204","2","40",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000478",true,2013/04/04,5.663,53.132,,43,-132,401.673917,"50",53.132,53.132,"2",5.663,5.663,"4","0","3",375,"166","200","2","40",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000479",true,2013/04/04,5.656,53.121,,43,-118,401.6739358,"57",53.121,53.121,"2",5.656,5.656,"7","3","3",400,"9","25","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000480",true,2013/04/04,5.664,53.12,,43,-130,401.6739362,"50",53.12,53.12,"2",5.664,5.664,"4","0","3",232,"9","25","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000481",true,2013/04/04,5.668,53.119,,43,-126,401.673932,"0",53.119,53.119,B,5.668,5.668,"1","0","3",0,"121","196","2","4",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000482",true,2013/04/06,5.668,53.123,,43,-120,401.6739294,"50",53.123,53.123,"3",5.668,5.668,"8","0","3",436,"1","26","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000483",true,2013/04/06,5.669,53.123,,43,-120,401.6739294,"50",53.123,53.123,"3",5.669,5.669,"8","0","3",436,"1","26","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000484",true,2013/04/06,5.664,53.124,,43,-133,401.6739346,"8",53.124,53.124,B,5.664,5.664,"1","0","3",0,"122","188","2","30",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000485",true,2013/04/06,5.664,53.125,,43,-133,401.6739346,"8",53.125,53.125,B,5.664,5.664,"1","0","3",0,"122","188","2","30",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000486",true,2013/04/06,5.665,53.118,,43,-133,401.6739292,"8",53.118,53.118,B,5.665,5.665,"1","0","3",0,"147","188","1","38",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000487",false,2013/04/06,,,true,0,-133,401.65,"0",,,Z,,,"1","0",,,"147","188","1","38",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000488",true,2013/04/06,5.675,53.121,,43,-121,401.673925,"58",53.121,53.121,"2",5.675,5.675,"5","0","3",248,"160","184","1","39",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000489",true,2013/04/06,5.656,53.121,,43,-121,401.6739325,"50",53.121,53.121,"3",5.656,5.656,"8","0","3",412,"128","180","3","45",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000490",true,2013/04/06,5.657,53.121,,43,-121,401.6739324,"50",53.121,53.121,"3",5.657,5.657,"8","0","3",412,"128","180","3","45",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000491",true,2013/04/06,5.65,53.12,,43,-122,401.6739319,"58",53.12,53.12,"1",5.65,5.65,"4","0","3",247,"129","176","2","52",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000492",true,2013/04/06,5.673,53.105,,43,-124,401.6739417,"0",53.105,53.105,B,5.673,5.673,"2","0","3",62,"131","176","2","53",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000493",true,2013/04/06,5.672,53.104,,43,-124,401.6739419,"0",53.104,53.104,B,5.672,5.672,"2","0","3",62,"131","176","2","53",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000494",true,2013/04/06,5.652,53.108,,43,-130,401.6739388,"8",53.108,53.108,B,5.652,5.652,"2","0","3",119,"132","168","1","10",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000495",true,2013/04/06,5.651,53.107,,43,-130,401.6739392,"8",53.107,53.107,B,5.651,5.651,"2","0","3",119,"132","168","1","10",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000496",true,2013/04/07,5.677,53.122,,43,-125,401.6739216,"58",53.122,53.122,"2",5.677,5.677,"7","0","3",498,"10","26","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000497",true,2013/04/07,5.677,53.122,,43,-125,401.6739217,"58",53.122,53.122,"2",5.677,5.677,"7","0","3",498,"10","26","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000498",true,2013/04/09,5.663,53.123,,43,-123,401.6739252,"50",53.123,53.123,"3",5.663,5.663,"6","0","3",365,"150","192","3","36",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000499",true,2013/04/09,5.663,53.124,,43,-123,401.6739252,"50",53.124,53.124,"3",5.663,5.663,"6","0","3",365,"150","192","3","36",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000500",true,2013/04/09,5.662,53.122,,43,-129,401.673925,"50",53.122,53.122,"3",5.662,5.662,"8","0","3",547,"2","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000501",true,2013/04/09,5.656,53.12,,43,-139,401.6739316,"8",53.12,53.12,B,5.656,5.656,"1","0","3",0,"127","180","3","40",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000502",true,2013/04/09,5.655,53.12,,43,-139,401.6739314,"8",53.12,53.12,B,5.655,5.655,"1","0","3",0,"127","180","3","40",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000503",true,2013/04/09,5.647,53.123,,43,-125,401.6739313,"8",53.123,53.123,B,5.647,5.647,"2","0","3",59,"104","176","3","44",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000504",true,2013/04/09,5.647,53.123,,43,-125,401.673931,"8",53.123,53.123,B,5.647,5.647,"2","0","3",59,"104","176","3","44",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000505",true,2013/04/09,5.659,53.119,,43,-136,401.6739295,"8",53.119,53.119,B,5.659,5.659,"2","0","3",185,"5","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000506",true,2013/04/09,5.658,53.119,,43,-136,401.6739292,"8",53.119,53.119,B,5.658,5.658,"2","0","3",185,"5","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000507",true,2013/04/09,5.692,53.125,,43,-126,401.6739368,"60",53.125,53.125,"2",5.692,5.692,"4","0","3",186,"134","176","1","53",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000508",true,2013/04/09,5.678,53.122,,43,-119,401.6739314,"58",53.122,53.122,"3",5.678,5.678,"8","1","3",595,"6","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000509",true,2013/04/09,5.679,53.122,,43,-119,401.6739314,"58",53.122,53.122,"3",5.679,5.679,"8","1","3",595,"6","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000510",true,2013/04/09,5.682,53.123,,43,-123,401.6739307,"8",53.123,53.123,B,5.682,5.682,"2","0","3",120,"6","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000511",true,2013/04/09,5.674,53.125,,43,-123,401.6739329,"8",53.125,53.125,B,5.674,5.674,"2","0","3",120,"6","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000512",true,2013/04/09,5.675,53.124,,43,-118,401.6739303,"58",53.124,53.124,"2",5.675,5.675,"7","1","3",422,"7","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000513",true,2013/04/09,5.664,53.121,,43,-130,401.6739307,"50",53.121,53.121,"2",5.664,5.664,"4","0","3",368,"128","168","2","30",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000514",true,2013/04/09,5.664,53.12,,43,-130,401.6739309,"50",53.12,53.12,"2",5.664,5.664,"4","0","3",368,"128","168","2","30",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000515",true,2013/04/09,5.683,53.118,,43,-115,401.6739248,"58",53.118,53.118,"2",5.683,5.683,"6","4","3",388,"8","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000516",true,2013/04/09,5.683,53.118,,43,-115,401.6739248,"58",53.118,53.118,"2",5.683,5.683,"6","4","3",388,"8","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000517",true,2013/04/09,5.671,53.122,,43,-122,401.6739219,"58",53.122,53.122,"3",5.671,5.671,"5","0","3",307,"10","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000518",true,2013/04/09,5.671,53.122,,43,-122,401.6739219,"58",53.122,53.122,"3",5.671,5.671,"5","0","3",307,"10","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000519",true,2013/04/09,5.673,53.117,,43,-122,401.6739214,"50",53.117,53.117,"1",5.673,5.673,"4","0","3",184,"150","168","2","50",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000520",true,2013/04/09,5.673,53.117,,43,-122,401.6739213,"50",53.117,53.117,"1",5.673,5.673,"4","0","3",184,"150","168","2","50",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000521",true,2013/04/11,5.681,53.118,,43,-129,401.6739265,"0",53.118,53.118,A,5.681,5.681,"3","0","3",121,"147","188","3","60",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000522",true,2013/04/11,5.683,53.117,,43,-119,401.6739271,"50",53.117,53.117,"3",5.683,5.683,"8","1","3",424,"1","28","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000523",true,2013/04/11,5.699,53.117,,43,-121,401.6739301,"48",53.117,53.117,"0",5.699,5.699,"8","0","3",598,"129","180","1","9",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000524",true,2013/04/11,5.6,53.174,,43,-137,401.6739289,"0",53.174,53.174,B,5.6,5.6,"2","0","3",231,"129","180","1","9",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000525",true,2013/04/11,5.689,53.121,,43,-120,401.6739281,"58",53.121,53.121,"3",5.689,5.689,"7","0","3",423,"4","28","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000526",true,2013/04/11,5.676,53.115,,43,-134,401.6739338,"50",53.115,53.115,"2",5.676,5.676,"5","0","3",300,"4","28","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000527",true,2013/04/11,5.696,53.102,,43,-130,401.673941,"8",53.102,53.102,B,5.696,5.696,"1","0","3",0,"134","168","1","56",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000528",true,2013/04/11,5.674,53.123,,43,-121,401.6739327,"8",53.123,53.123,B,5.674,5.674,"2","0","3",242,"7","28","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000529",true,2013/04/11,5.692,53.115,,43,-123,401.6739328,"8",53.115,53.115,B,5.692,5.692,"1","0","3",0,"132","160","1","24",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000530",true,2013/04/14,5.664,53.123,,43,-120,401.6739291,"50",53.123,53.123,"3",5.664,5.664,"6","0","3",423,"143","172","3","11",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000531",true,2013/04/14,5.668,53.121,,43,-120,401.6739304,"58",53.121,53.121,"3",5.668,5.668,"11","0","3",657,"7","29","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000532",true,2013/04/14,5.656,53.121,,43,-137,401.6739289,"0",53.121,53.121,A,5.656,5.656,"3","0","3",357,"132","168","1","38",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000533",true,2013/04/14,5.669,53.121,,43,-126,401.6739289,"8",53.121,53.121,A,5.669,5.669,"3","0","3",121,"8","29","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000534",true,2013/04/14,5.655,53.124,,43,-133,401.6739277,"8",53.124,53.124,A,5.655,5.655,"3","0","3",364,"8","29","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000535",true,2013/04/14,5.662,53.122,,43,-122,401.6739298,"8",53.122,53.122,A,5.662,5.662,"3","0","3",301,"137","160","1","8",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000536",true,2013/04/16,5.676,53.119,,43,-116,401.6739171,"50",53.119,53.119,"3",5.676,5.676,"6","4","3",375,"164","192","3","42",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000537",true,2013/04/16,5.678,53.12,,43,-121,401.6739175,"50",53.12,53.12,"2",5.678,5.678,"7","0","3",437,"164","192","1","42",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000538",true,2013/04/16,5.675,53.12,,43,-138,401.6739207,"8",53.12,53.12,B,5.675,5.675,"1","0","3",0,"155","192","3","54",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000539",true,2013/04/16,5.682,53.122,,43,-129,401.67392,"8",53.122,53.122,A,5.682,5.682,"3","0","3",308,"159","192","1","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000540",true,2013/04/16,5.672,53.118,,43,-120,401.6739182,"40",53.118,53.118,"1",5.672,5.672,"5","0","3",432,"3","30","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000541",true,2013/04/16,5.681,53.118,,43,-122,401.6739217,"58",53.118,53.118,"3",5.681,5.681,"8","0","3",525,"155","192","2","12",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000542",true,2013/04/16,5.666,53.108,,43,-127,401.6739193,"8",53.108,53.108,A,5.666,5.666,"3","0","3",182,"148","192","2","14",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000543",true,2013/04/16,5.675,53.12,,43,-125,401.673925,"58",53.12,53.12,"3",5.675,5.675,"8","0","3",485,"8","30","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000544",true,2013/04/16,5.684,53.12,,43,-118,401.6739264,"50",53.12,53.12,"2",5.684,5.684,"10","1","3",605,"8","30","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000545",true,2013/04/16,5.672,53.124,,43,-128,401.6739299,"58",53.124,53.124,"2",5.672,5.672,"6","0","3",354,"10","30","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000546",true,2013/04/18,5.633,53.097,,43,-131,401.6739289,"0",53.097,53.097,B,5.633,5.633,"2","0","3",59,"1","27","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000547",true,2013/04/18,5.664,53.116,,43,-117,401.6739326,"58",53.116,53.116,"2",5.664,5.664,"8","2","3",470,"130","185","2","48",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000548",true,2013/04/18,5.665,53.123,,43,-121,401.6739328,"0",53.123,53.123,A,5.665,5.665,"3","0","3",118,"3","31","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000549",true,2013/04/18,5.675,53.116,,43,-121,401.6739355,"58",53.116,53.116,"1",5.675,5.675,"8","0","3",532,"4","31","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000550",true,2013/04/19,5.663,53.123,,43,-126,401.673932,"68",53.123,53.123,"3",5.663,5.663,"4","0","3",502,"8","31","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000551",true,2013/04/19,5.661,53.122,,43,-125,401.6739311,"58",53.122,53.122,"3",5.661,5.661,"6","0","3",359,"10","31","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000552",true,2013/04/19,5.66,53.122,,43,-125,401.6739311,"58",53.122,53.122,"3",5.66,5.66,"6","0","3",359,"10","31","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000553",true,2013/04/19,5.669,53.12,,43,-124,401.6739323,"50",53.12,53.12,"3",5.669,5.669,"7","0","3",535,"10","31","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000554",true,2013/04/21,5.662,53.124,,43,-120,401.6739296,"50",53.124,53.124,"3",5.662,5.662,"8","0","3",415,"1","32","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000555",true,2013/04/21,5.662,53.123,,43,-140,401.6739321,"0",53.123,53.123,B,5.662,5.662,"1","0","3",0,"136","192","3","50",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000556",true,2013/04/21,5.659,53.123,,43,-118,401.6739322,"58",53.123,53.123,"2",5.659,5.659,"9","2","3",587,"2","32","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000557",true,2013/04/21,5.659,53.124,,43,-118,401.6739324,"58",53.124,53.124,"2",5.659,5.659,"8","2","3",412,"2","32","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000558",true,2013/04/21,5.695,53.128,,43,-128,401.6739352,"58",53.128,53.128,"2",5.695,5.695,"4","0","3",427,"128","184","3","22",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000559",true,2013/04/21,5.684,53.124,,43,-125,401.6739309,"0",53.124,53.124,A,5.684,5.684,"3","0","3",188,"131","184","3","26",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
"623000560",true,2013/04/21,5.674,53.146,,43,-123,401.6739299,"48",53.146,53.146,"0",5.674,5.674,"6","0","3",615,"5","32","0","1",argos-doppler-shift,Limosa limosa,"123434",Amalia,Continental black-tailed godwits (data from Senner et al. 2015)
